,date,day,month,year,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
1666,2019-07-29,2,7,2019,133205.19,95.87376,133205.19,95.87376,0.0,0.0,0.0,8.9,14.6,9.9,0.0,True,False
1667,2019-07-30,3,7,2019,138858.05,110.47006,138858.05,110.47006,0.0,0.0,0.0,7.9,12.5,8.7,0.8,True,False
1668,2019-07-31,4,7,2019,140275.83,153.26685,140275.83,153.26685,0.0,0.0,0.0,3.0,12.5,11.3,0.0,True,False
1669,2019-08-01,5,8,2019,137651.14,98.967,137651.14,98.967,0.0,0.0,0.0,5.8,13.8,8.6,0.0,True,False
1670,2019-08-02,6,8,2019,135633.89,106.568214,135633.89,106.568214,0.0,0.0,0.0,9.7,12.7,7.4,0.4,True,False
1671,2019-08-03,7,8,2019,119933.7,121.53236,119933.7,121.53236,0.0,0.0,0.0,10.0,13.9,6.2,0.0,True,False
1672,2019-08-04,1,8,2019,120350.22,127.88117,120350.22,127.88117,0.0,0.0,0.0,9.2,13.1,7.2,1.0,True,False
1673,2019-08-05,2,8,2019,125652.055,108.496925,125652.055,108.496925,0.0,0.0,0.0,10.0,15.8,10.7,0.0,True,False
1674,2019-08-06,3,8,2019,132120.39,89.4278,132120.39,89.4278,0.0,0.0,0.0,9.1,13.5,4.5,0.4,True,False
1675,2019-08-07,4,8,2019,136315.38,129.26253,136315.38,129.26253,0.0,0.0,0.0,9.3,14.1,7.5,0.0,True,False
1676,2019-08-08,5,8,2019,133004.73,95.45419,133004.73,95.45419,0.0,0.0,0.0,6.7,13.9,9.6,10.8,True,False
1677,2019-08-09,6,8,2019,142555.11,119.95748,142555.11,119.95748,0.0,0.0,0.0,7.8,10.1,7.3,2.0,True,False
1678,2019-08-10,7,8,2019,128554.6,94.66881,128554.6,94.66881,0.0,0.0,0.0,5.2,12.5,6.6,4.2,True,False
1679,2019-08-11,1,8,2019,121028.33,98.1011,121028.33,98.1011,0.0,0.0,0.0,4.8,12.9,11.4,6.0,True,False
1680,2019-08-12,2,8,2019,136683.4,163.36163,136683.4,163.36163,0.0,0.0,0.0,6.3,12.0,9.9,8.8,True,False
1681,2019-08-13,3,8,2019,141474.27,267.34766,141474.27,267.34766,0.0,0.0,0.0,8.8,13.1,7.0,0.0,True,False
1682,2019-08-14,4,8,2019,134681.44,123.85214,134681.44,123.85214,0.0,0.0,0.0,9.1,13.8,6.7,0.2,True,False
1683,2019-08-15,5,8,2019,128119.72,76.35098,128119.72,76.35098,0.0,0.0,0.0,7.3,16.2,10.5,0.0,True,False
1684,2019-08-16,6,8,2019,129781.16,100.01159,129781.16,100.01159,0.0,0.0,0.0,10.6,16.9,6.3,0.0,True,False
1685,2019-08-17,7,8,2019,115460.6,75.49142,115460.6,75.49142,0.0,0.0,0.0,7.0,16.5,13.4,3.8,True,False
1686,2019-08-18,1,8,2019,110816.375,52.024494,106868.375,53.951427,3948.0,-0.1356357649442756,0.041666668,8.8,19.4,9.3,0.0,True,False
1687,2019-08-19,2,8,2019,131067.25,81.723625,131067.25,81.723625,0.0,0.0,0.0,5.8,12.3,12.8,4.0,True,False
1688,2019-08-20,3,8,2019,131438.55,61.926548,131438.55,61.926548,0.0,0.0,0.0,7.6,17.0,7.2,0.4,True,False
1689,2019-08-21,4,8,2019,120747.08,54.38688,108231.375,61.184155,12515.705,-4.393526557233492,0.125,11.5,16.6,11.5,0.2,True,False
1690,2019-08-22,5,8,2019,127697.99,89.139145,115725.6,101.39612,11972.385,-29.33726818006605,0.125,9.6,13.0,11.3,1.6,True,False
1691,2019-08-23,6,8,2019,126763.37,91.09893,124541.72,92.771454,2221.645,-2.66,0.020833334,3.8,15.1,14.5,0.0,True,False
1692,2019-08-24,7,8,2019,107303.48,55.1499,101567.63,58.4353,5735.84,-3.0264618259923566,0.0625,7.9,18.0,13.0,0.0,True,False
1693,2019-08-25,1,8,2019,113980.3,119.305595,113980.3,119.305595,0.0,0.0,0.0,6.5,12.9,13.9,1.2,True,False
1694,2019-08-26,2,8,2019,132704.36,142.18481,132704.36,142.18481,0.0,0.0,0.0,5.3,14.4,14.7,0.0,True,False
1695,2019-08-27,3,8,2019,130964.88,131.10742,130964.88,131.10742,0.0,0.0,0.0,4.2,15.3,12.9,0.0,True,False
1696,2019-08-28,4,8,2019,137660.94,140.94202,137660.94,140.94202,0.0,0.0,0.0,8.3,13.4,5.0,0.0,True,False
1697,2019-08-29,5,8,2019,134233.34,135.24686,134233.34,135.24686,0.0,0.0,0.0,6.1,13.0,13.2,6.2,True,False
1698,2019-08-30,6,8,2019,131871.08,185.20528,131871.08,185.20528,0.0,0.0,0.0,2.3,15.3,15.6,0.2,True,False
1699,2019-08-31,7,8,2019,107616.03,79.3472,93611.49,96.009285,14004.54,-32.02831194384107,0.16666667,5.0,18.2,15.8,0.0,True,False
1700,2019-09-01,1,9,2019,106779.48,75.51274,99421.01,82.107185,7358.465,-13.585462559107096,0.083333336,11.1,19.6,9.4,0.0,True,False
1701,2019-09-02,2,9,2019,121697.38,92.691086,121697.38,92.691086,0.0,0.0,0.0,10.2,17.6,13.8,2.4,True,False
1702,2019-09-03,3,9,2019,118871.22,114.88626,118871.22,114.88626,0.0,0.0,0.0,9.2,19.6,16.4,0.6,True,False
1703,2019-09-04,4,9,2019,122652.81,144.39343,122652.81,144.39343,0.0,0.0,0.0,8.2,18.7,15.1,0.0,True,False
1704,2019-09-05,5,9,2019,120223.17,99.34544,120223.17,99.34544,0.0,0.0,0.0,8.7,21.2,14.8,3.4,True,False
1705,2019-09-06,6,9,2019,122222.69,67.972755,122222.69,67.972755,0.0,0.0,0.0,11.3,16.0,10.4,2.0,True,False
1706,2019-09-07,7,9,2019,115200.19,73.467964,115200.19,73.467964,0.0,0.0,0.0,8.8,12.9,11.3,1.0,True,False
1707,2019-09-08,1,9,2019,116999.07,65.37644,114676.56,66.700485,2322.505,0.0,0.020833334,8.2,15.1,9.5,0.6,True,False
1708,2019-09-09,2,9,2019,130448.12,92.61397,130448.12,92.61397,0.0,0.0,0.0,6.8,12.8,14.4,5.6,True,False
1709,2019-09-10,3,9,2019,131665.02,150.02795,131665.02,150.02795,0.0,0.0,0.0,7.7,14.8,16.1,2.6,True,False
1710,2019-09-11,4,9,2019,121100.05,83.05215,121100.05,83.05215,0.0,0.0,0.0,5.0,20.8,17.8,0.0,True,False
1711,2019-09-12,5,9,2019,118723.07,76.52662,116837.76,77.76147,1885.315,0.0,0.020833334,11.1,20.8,11.8,0.0,True,False
1712,2019-09-13,6,9,2019,120349.016,108.21402,120349.016,108.21402,0.0,0.0,0.0,7.7,18.6,14.0,0.0,True,False
1713,2019-09-14,7,9,2019,103500.95,106.46105,103500.95,106.46105,0.0,0.0,0.0,9.3,20.0,18.3,0.0,True,False
1714,2019-09-15,1,9,2019,105149.02,87.63007,105149.02,87.63007,0.0,0.0,0.0,12.4,21.8,8.4,1.6,True,False
1715,2019-09-16,2,9,2019,119362.234,137.46736,119362.234,137.46736,0.0,0.0,0.0,9.7,12.8,17.7,13.0,True,False
1716,2019-09-17,3,9,2019,124129.44,149.59918,124129.44,149.59918,0.0,0.0,0.0,3.6,14.8,19.0,0.0,True,False
1717,2019-09-18,4,9,2019,119715.7,151.2558,119715.7,151.2558,0.0,0.0,0.0,4.3,18.9,19.2,0.0,True,False
1718,2019-09-19,5,9,2019,108102.56,82.43824,108102.56,82.43824,0.0,0.0,0.0,8.2,24.0,19.4,0.0,True,False
1719,2019-09-20,6,9,2019,107222.34,106.27931,107222.34,106.27931,0.0,0.0,0.0,15.7,26.2,14.4,0.0,False,False
1720,2019-09-21,7,9,2019,101348.35,112.257744,101348.35,112.257744,0.0,0.0,0.0,14.5,19.4,10.5,0.0,False,False
1721,2019-09-22,1,9,2019,102386.52,103.23102,102386.52,103.23102,0.0,0.0,0.0,7.9,15.5,13.6,4.6,False,False
1722,2019-09-23,2,9,2019,121862.88,109.73267,121862.88,109.73267,0.0,0.0,0.0,8.9,15.2,13.9,2.0,False,False
1723,2019-09-24,3,9,2019,125787.33,148.22983,125787.33,148.22983,0.0,0.0,0.0,8.3,15.1,13.3,1.4,False,False
1724,2019-09-25,4,9,2019,124302.93,192.48503,124302.93,192.48503,0.0,0.0,0.0,8.7,16.6,13.1,0.0,False,False
1725,2019-09-26,5,9,2019,117320.17,139.49945,117320.17,139.49945,0.0,0.0,0.0,8.3,20.3,19.6,0.0,False,False
1726,2019-09-27,6,9,2019,106043.02,69.64096,96907.62,84.639755,9135.405,-89.46503521190355,0.104166664,12.3,18.8,7.4,0.0,False,True
1727,2019-09-28,7,9,2019,108762.31,132.26212,108762.31,132.26212,0.0,0.0,0.0,7.2,14.9,17.7,0.2,False,False
1728,2019-09-29,1,9,2019,104804.09,90.40132,104804.09,90.40132,0.0,0.0,0.0,9.1,15.8,19.0,0.0,False,False
1729,2019-09-30,2,9,2019,121770.82,107.82274,121770.82,107.82274,0.0,0.0,0.0,10.1,14.1,14.4,0.0,False,False
1730,2019-10-01,3,10,2019,117265.27,121.39089,117265.27,121.39089,0.0,0.0,0.0,4.2,20.5,21.7,0.0,False,False
1731,2019-10-02,4,10,2019,110760.83,108.661674,110760.83,108.661674,0.0,0.0,0.0,9.3,26.5,18.5,0.0,False,False
1732,2019-10-03,5,10,2019,109312.85,108.84391,109312.85,108.84391,0.0,0.0,0.0,15.1,29.7,22.0,0.0,False,False
1733,2019-10-04,6,10,2019,117512.56,136.362,117512.56,136.362,0.0,0.0,0.0,12.5,15.2,11.0,0.0,False,False
1734,2019-10-05,7,10,2019,101386.01,88.049065,101386.01,88.049065,0.0,0.0,0.0,7.6,24.3,17.4,1.8,False,False
1735,2019-10-06,1,10,2019,93011.34,54.720116,86559.58,62.11943,6451.77,-44.55212997363514,0.083333336,12.9,24.8,17.4,0.0,False,False
1736,2019-10-07,2,10,2019,113296.31,112.07559,113296.31,112.07559,0.0,0.0,0.0,11.6,16.4,15.1,0.0,False,False
1737,2019-10-08,3,10,2019,117504.77,130.67183,117504.77,130.67183,0.0,0.0,0.0,9.5,14.2,17.0,2.6,True,False
1738,2019-10-09,4,10,2019,122771.82,131.58504,122771.82,131.58504,0.0,0.0,0.0,8.5,15.0,19.3,5.8,True,False
1739,2019-10-10,5,10,2019,123692.08,167.98114,123692.08,167.98114,0.0,0.0,0.0,10.2,14.7,12.6,0.2,True,False
1740,2019-10-11,6,10,2019,115250.51,114.696976,115250.51,114.696976,0.0,0.0,0.0,9.5,18.9,17.5,0.0,True,False
1741,2019-10-12,7,10,2019,101053.37,93.120224,101053.37,93.120224,0.0,0.0,0.0,8.2,20.4,20.1,0.0,True,False
1742,2019-10-13,1,10,2019,94744.7,90.16424,94744.7,90.16424,0.0,0.0,0.0,9.4,23.1,19.6,0.0,True,False
1743,2019-10-14,2,10,2019,110290.12,119.013794,110290.12,119.013794,0.0,0.0,0.0,13.6,26.7,20.2,0.2,True,False
1744,2019-10-15,3,10,2019,112052.12,123.26133,112052.12,123.26133,0.0,0.0,0.0,13.0,18.0,20.6,0.0,True,False
1745,2019-10-16,4,10,2019,117533.72,116.34067,117533.72,116.34067,0.0,0.0,0.0,13.3,20.4,11.4,0.0,True,False
1746,2019-10-17,5,10,2019,116690.04,92.49805,116690.04,92.49805,0.0,0.0,0.0,9.5,15.2,9.6,4.4,True,False
1747,2019-10-18,6,10,2019,109857.484,76.31833,107709.18,77.98414,2148.305,-7.2,0.020833334,7.3,22.1,23.2,0.8,True,False
1748,2019-10-19,7,10,2019,102032.49,67.01442,92602.27,76.00109,9430.225,-21.232205657871365,0.104166664,9.4,15.3,15.8,0.8,True,False
1749,2019-10-20,1,10,2019,102684.516,87.53321,102684.516,87.53321,0.0,0.0,0.0,10.0,16.4,14.7,0.8,True,False
1750,2019-10-21,2,10,2019,114502.07,111.66687,114502.07,111.66687,0.0,0.0,0.0,11.5,17.0,19.6,0.0,True,False
1751,2019-10-22,3,10,2019,114108.55,111.449844,114108.55,111.449844,0.0,0.0,0.0,11.9,19.6,23.7,0.0,True,False
1752,2019-10-23,4,10,2019,114281.62,99.73613,114281.62,99.73613,0.0,0.0,0.0,8.2,27.9,26.0,0.0,True,False
1753,2019-10-24,5,10,2019,115442.66,82.370094,115442.66,82.370094,0.0,0.0,0.0,13.0,33.8,26.1,0.2,True,False
1754,2019-10-25,6,10,2019,109130.77,70.88469,109130.77,70.88469,0.0,0.0,0.0,16.8,21.6,10.0,0.0,True,False
1755,2019-10-26,7,10,2019,96698.28,44.849285,87606.39,58.594658,9091.895,-87.59644194637094,0.104166664,9.6,15.5,17.2,3.8,True,False
1756,2019-10-27,1,10,2019,102830.555,87.80824,102830.555,87.80824,0.0,0.0,0.0,10.3,17.0,10.1,1.2,True,False
1757,2019-10-28,2,10,2019,112634.63,104.091606,112634.63,104.091606,0.0,0.0,0.0,8.7,21.6,26.3,1.4,True,False
1758,2019-10-29,3,10,2019,111887.41,130.19868,111887.41,130.19868,0.0,0.0,0.0,9.7,30.5,27.0,0.0,True,False
1759,2019-10-30,4,10,2019,117375.73,130.31831,117375.73,130.31831,0.0,0.0,0.0,13.8,25.1,27.2,0.0,True,False
1760,2019-10-31,5,10,2019,121752.875,89.65964,119910.49,91.03738,1842.385,-0.01,0.020833334,14.2,33.7,25.5,0.0,True,False
1761,2019-11-01,6,11,2019,130510.91,90.31884,128446.34,91.77427,2064.565,-0.23,0.020833334,20.0,34.3,22.8,0.0,True,False
1762,2019-11-02,7,11,2019,105806.83,90.79891,105806.83,90.79891,0.0,0.0,0.0,15.8,18.9,2.2,4.2,True,False
1763,2019-11-03,1,11,2019,96867.016,72.39884,96867.016,72.39884,0.0,0.0,0.0,12.8,20.7,7.8,12.4,True,False
1764,2019-11-04,2,11,2019,107279.84,79.096405,107279.84,79.096405,0.0,0.0,0.0,9.5,16.2,11.2,1.2,True,False
1765,2019-11-05,3,11,2019,96817.0,66.476814,92009.66,71.42671,4807.345,-28.26115898692521,0.0625,7.7,19.6,27.4,10.2,True,True
1766,2019-11-06,4,11,2019,104381.38,58.45195,102311.48,60.058968,2069.9,-20.98,0.020833334,10.5,24.1,19.9,0.0,True,False
1767,2019-11-07,5,11,2019,115132.64,63.897686,115132.64,63.897686,0.0,0.0,0.0,11.5,17.7,8.3,0.0,True,False
1768,2019-11-08,6,11,2019,113954.78,81.077545,113954.78,81.077545,0.0,0.0,0.0,10.3,15.0,16.1,6.8,True,False
1769,2019-11-09,7,11,2019,108924.79,70.474884,108924.79,70.474884,0.0,0.0,0.0,7.6,14.2,9.8,6.4,True,False
1770,2019-11-10,1,11,2019,101550.05,86.63901,101550.05,86.63901,0.0,0.0,0.0,10.8,18.1,13.5,0.2,True,False
1771,2019-11-11,2,11,2019,106758.95,66.491325,106758.95,66.491325,0.0,0.0,0.0,10.0,29.6,27.4,0.0,True,False
1772,2019-11-12,3,11,2019,104303.46,57.069847,104303.46,57.069847,0.0,0.0,0.0,11.5,17.4,12.7,0.6,True,False
1773,2019-11-13,4,11,2019,112573.54,64.51939,110318.83,66.2229,2254.715,-18.83,0.020833334,9.1,17.3,12.0,1.6,True,False
1774,2019-11-14,5,11,2019,109828.93,74.436264,109828.93,74.436264,0.0,0.0,0.0,12.1,22.4,19.7,0.8,True,False
1775,2019-11-15,6,11,2019,110954.76,72.0656,110954.76,72.0656,0.0,0.0,0.0,13.0,18.5,12.4,0.0,True,False
1776,2019-11-16,7,11,2019,97646.12,67.18722,95633.09,68.601685,2013.03,-0.01,0.020833334,9.2,17.2,23.9,0.0,True,False
1777,2019-11-17,1,11,2019,96742.49,66.411865,96742.49,66.411865,0.0,0.0,0.0,10.8,16.2,24.1,0.0,True,False
1778,2019-11-18,2,11,2019,109148.25,72.281075,109148.25,72.281075,0.0,0.0,0.0,8.5,26.9,29.9,0.0,True,False
1779,2019-11-19,3,11,2019,112033.87,81.955894,112033.87,81.955894,0.0,0.0,0.0,11.4,18.6,27.9,0.0,True,False
1780,2019-11-20,4,11,2019,119736.125,83.76325,119736.125,83.76325,0.0,0.0,0.0,9.4,34.7,30.1,0.0,True,False
1781,2019-11-21,5,11,2019,131312.0,72.81531,131312.0,72.81531,0.0,0.0,0.0,14.0,40.9,18.8,0.0,True,False
1782,2019-11-22,6,11,2019,109049.37,65.41298,109049.37,65.41298,0.0,0.0,0.0,13.6,20.0,28.3,0.0,True,False
1783,2019-11-23,7,11,2019,97245.766,49.794292,97245.766,49.794292,0.0,0.0,0.0,10.1,23.8,24.6,0.0,True,False
1784,2019-11-24,1,11,2019,96778.25,60.755444,96778.25,60.755444,0.0,0.0,0.0,11.9,23.7,30.6,0.0,True,False
1785,2019-11-25,2,11,2019,113899.3,71.001114,113899.3,71.001114,0.0,0.0,0.0,11.4,27.4,18.0,0.0,True,False
1786,2019-11-26,3,11,2019,107629.16,47.350594,107629.16,47.350594,0.0,0.0,0.0,11.4,16.4,22.2,2.0,True,False
1787,2019-11-27,4,11,2019,108417.695,59.044674,108417.695,59.044674,0.0,0.0,0.0,8.6,24.8,31.0,0.0,True,False
1788,2019-11-28,5,11,2019,112735.875,70.20255,112735.875,70.20255,0.0,0.0,0.0,11.4,21.1,30.7,0.0,True,False
1789,2019-11-29,6,11,2019,114799.91,79.60573,114799.91,79.60573,0.0,0.0,0.0,11.9,19.7,21.9,0.0,True,False
1790,2019-11-30,7,11,2019,98959.56,51.058743,93762.83,55.611332,5196.73,-31.082078845735694,0.0625,10.3,18.4,26.7,8.0,True,False
1791,2019-12-01,1,12,2019,100233.98,33.154865,98253.31,33.98994,1980.665,-8.27,0.020833334,12.2,16.8,9.8,0.0,True,False
1792,2019-12-02,2,12,2019,110609.4,29.070383,106674.71,30.354559,3934.69,-5.745353750867285,0.041666668,9.8,15.5,18.2,3.4,True,False
1793,2019-12-03,3,12,2019,109094.04,19.17095,91683.43,25.935297,17410.61,-16.449766047829453,0.16666667,11.0,22.2,19.2,0.4,True,False
1794,2019-12-04,4,12,2019,107400.7,39.415047,105534.83,40.193245,1865.88,-4.6000000000000005,0.020833334,12.1,23.0,20.3,0.0,True,False
1795,2019-12-05,5,12,2019,107891.69,45.830326,92943.14,57.436043,14948.55,-26.328623689254144,0.14583333,12.3,23.9,20.4,0.0,True,False
1796,2019-12-06,6,12,2019,105028.984,41.38036,101007.78,43.036835,4021.205,-0.2283343550005533,0.041666668,13.3,20.8,18.2,0.0,True,False
1797,2019-12-07,7,12,2019,95436.3,47.12307,92139.34,49.08931,3296.955,-7.8270625926043875,0.041666668,11.2,21.0,30.3,0.0,True,False
1798,2019-12-08,1,12,2019,97577.414,43.69041,92279.66,46.316986,5297.755,-2.060930375224977,0.0625,13.8,27.6,30.8,0.0,True,False
1799,2019-12-09,2,12,2019,127910.836,62.718792,116652.98,70.77105,11257.86,-20.717997212614122,0.125,16.3,38.0,28.6,0.0,True,False
1800,2019-12-10,3,12,2019,109548.62,48.336166,109548.62,48.336166,0.0,0.0,0.0,14.3,17.2,22.2,0.0,True,False
1801,2019-12-11,4,12,2019,109060.375,57.730484,109060.375,57.730484,0.0,0.0,0.0,13.4,18.1,21.8,0.0,True,False
1802,2019-12-12,5,12,2019,108599.06,41.647545,108599.06,41.647545,0.0,0.0,0.0,13.4,18.4,22.7,0.0,True,False
1803,2019-12-13,6,12,2019,107070.61,58.517372,107070.61,58.517372,0.0,0.0,0.0,11.4,20.9,24.8,0.0,True,False
1804,2019-12-14,7,12,2019,101239.234,65.76525,101239.234,65.76525,0.0,0.0,0.0,14.1,20.1,10.4,0.0,True,False
1805,2019-12-15,1,12,2019,98723.45,50.936745,95082.89,53.532173,3640.56,-16.849841123343662,0.041666668,15.1,21.7,16.4,0.0,True,False
1806,2019-12-16,2,12,2019,114400.06,73.601746,114400.06,73.601746,0.0,0.0,0.0,13.0,22.6,21.7,0.0,True,False
1807,2019-12-17,3,12,2019,123999.07,83.08408,123999.07,83.08408,0.0,0.0,0.0,12.6,26.3,29.5,0.0,True,False
1808,2019-12-18,4,12,2019,146990.89,95.80297,146990.89,95.80297,0.0,0.0,0.0,15.9,40.1,29.3,0.0,True,False
1809,2019-12-19,5,12,2019,125050.61,71.953514,125050.61,71.953514,0.0,0.0,0.0,17.2,23.3,29.3,0.0,True,False
1810,2019-12-20,6,12,2019,150553.4,243.81017,150553.4,243.81017,0.0,0.0,0.0,13.7,43.5,31.4,0.0,False,False
1811,2019-12-21,7,12,2019,100632.48,44.941135,98820.48,45.765373,1812.0,-0.01,0.020833334,16.9,20.2,28.3,0.0,False,False
1812,2019-12-22,1,12,2019,90145.62,34.678707,86802.1,36.23888,3343.51,-5.825546745785117,0.041666668,13.1,19.6,31.5,0.0,False,False
1813,2019-12-23,2,12,2019,101818.02,47.198235,101818.02,47.198235,0.0,0.0,0.0,12.1,20.0,29.2,0.0,False,False
1814,2019-12-24,3,12,2019,102168.93,57.331306,102168.93,57.331306,0.0,0.0,0.0,14.1,24.5,31.4,0.0,False,False
1815,2019-12-25,4,12,2019,98312.74,42.25724,98312.74,42.25724,0.0,0.0,0.0,14.0,27.9,32.0,0.0,False,True
1816,2019-12-26,5,12,2019,96120.52,41.255985,96120.52,41.255985,0.0,0.0,0.0,16.5,20.5,26.2,0.0,False,True
1817,2019-12-27,6,12,2019,107256.06,56.12245,107256.06,56.12245,0.0,0.0,0.0,13.6,23.9,31.6,0.0,False,False
1818,2019-12-28,7,12,2019,113521.69,63.29545,113521.69,63.29545,0.0,0.0,0.0,16.7,28.4,20.6,0.0,False,False
1819,2019-12-29,1,12,2019,118293.52,87.68669,118293.52,87.68669,0.0,0.0,0.0,16.8,33.2,31.9,0.0,False,False
1820,2019-12-30,2,12,2019,140410.12,295.8292,140410.12,295.8292,0.0,0.0,0.0,19.7,40.8,18.8,0.0,False,False
1821,2019-12-31,3,12,2019,95410.39,46.251484,95410.39,46.251484,0.0,0.0,0.0,15.3,21.2,29.3,2.4,False,False
1822,2020-01-01,4,1,2020,89077.85,50.921803,89077.85,50.921803,0.0,0.0,0.0,11.8,24.9,31.6,0.0,False,True
1823,2020-01-02,5,1,2020,102988.19,69.54623,102988.19,69.54623,0.0,0.0,0.0,12.8,25.0,31.6,0.0,False,False
1824,2020-01-03,6,1,2020,118922.22,65.43592,118922.22,65.43592,0.0,0.0,0.0,13.7,36.6,30.7,0.0,False,False
1825,2020-01-04,7,1,2020,102245.61,28.04223,87566.77,43.312298,14678.835,-63.051541927543965,0.14583333,18.6,26.8,22.8,0.0,False,False
1826,2020-01-05,1,1,2020,95671.2,18.875435,71162.63,30.41232,24508.564,-14.62285336371183,0.27083334,12.7,16.7,5.1,2.2,False,False
1827,2020-01-06,2,1,2020,110253.59,56.1044,110253.59,56.1044,0.0,0.0,0.0,11.9,18.0,2.7,8.2,False,False
1828,2020-01-07,3,1,2020,109336.56,59.42379,109336.56,59.42379,0.0,0.0,0.0,12.6,20.1,7.7,1.2,False,False
1829,2020-01-08,4,1,2020,110038.625,53.31323,110038.625,53.31323,0.0,0.0,0.0,16.8,23.8,26.9,0.0,False,False
1830,2020-01-09,5,1,2020,127365.59,86.980865,127365.59,86.980865,0.0,0.0,0.0,17.9,31.9,29.8,0.0,False,False
1831,2020-01-10,6,1,2020,122533.88,65.485985,122533.88,65.485985,0.0,0.0,0.0,20.1,32.9,10.1,0.0,False,False
1832,2020-01-11,7,1,2020,91886.6,22.78454,76274.47,33.780907,15612.14,-30.939167993625478,0.1875,13.5,19.3,18.2,15.6,False,False
1833,2020-01-12,1,1,2020,91797.59,45.627914,91797.59,45.627914,0.0,0.0,0.0,14.2,19.9,21.9,0.0,False,False
1834,2020-01-13,2,1,2020,119653.945,76.95248,119653.945,76.95248,0.0,0.0,0.0,12.7,32.2,28.1,0.0,False,False
1835,2020-01-14,3,1,2020,137302.61,88.84766,137302.61,88.84766,0.0,0.0,0.0,16.7,33.8,27.4,0.0,False,False
1836,2020-01-15,4,1,2020,137408.22,63.730473,137408.22,63.730473,0.0,0.0,0.0,19.5,36.8,20.8,0.0,False,False
1837,2020-01-16,5,1,2020,109669.65,33.404427,102799.86,36.90271,6869.785,-18.944079632768712,0.0625,15.7,19.6,18.6,19.6,False,False
1838,2020-01-17,6,1,2020,108108.17,39.500763,108108.17,39.500763,0.0,0.0,0.0,14.4,24.8,24.4,0.0,False,False
1839,2020-01-18,7,1,2020,105946.34,52.053154,105946.34,52.053154,0.0,0.0,0.0,13.9,29.4,27.2,0.0,False,False
1840,2020-01-19,1,1,2020,106921.555,60.347057,106921.555,60.347057,0.0,0.0,0.0,17.5,25.5,23.9,0.0,False,False
1841,2020-01-20,2,1,2020,116291.53,45.359337,113678.47,53.393333,2613.07,-304.15,0.020833334,19.1,21.8,8.8,0.4,False,False
1842,2020-01-21,3,1,2020,112128.195,53.56487,112128.195,53.56487,0.0,0.0,0.0,14.8,23.5,28.4,44.0,False,False
1843,2020-01-22,4,1,2020,119287.15,45.15569,119287.15,45.15569,0.0,0.0,0.0,14.1,31.7,12.4,0.0,False,False
1844,2020-01-23,5,1,2020,112254.83,-1.7614235,79370.7,30.024494,32884.13,-78.48142653614373,0.29166666,12.9,22.6,13.4,22.8,False,False
1845,2020-01-24,6,1,2020,109316.375,49.479435,109316.375,49.479435,0.0,0.0,0.0,11.7,24.1,20.6,1.2,False,False
1846,2020-01-25,7,1,2020,102445.88,50.132824,102445.88,50.132824,0.0,0.0,0.0,13.0,27.4,30.0,0.0,False,False
1847,2020-01-26,1,1,2020,101233.2,51.415028,101233.2,51.415028,0.0,0.0,0.0,15.8,23.6,24.0,0.0,False,True
1848,2020-01-27,2,1,2020,103134.46,54.453083,103134.46,54.453083,0.0,0.0,0.0,12.8,23.1,26.1,0.0,False,True
1849,2020-01-28,3,1,2020,116190.555,67.17383,116190.555,67.17383,0.0,0.0,0.0,13.6,25.4,26.5,0.0,False,False
1850,2020-01-29,4,1,2020,129812.914,78.27234,129812.914,78.27234,0.0,0.0,0.0,15.2,31.5,29.5,0.0,False,False
1851,2020-01-30,5,1,2020,154816.48,1044.4473,154816.48,1044.4473,0.0,0.0,0.0,16.4,39.4,29.3,0.0,True,False
1852,2020-01-31,6,1,2020,170653.84,2809.4375,170653.84,2809.4375,0.0,0.0,0.0,21.5,42.9,18.3,0.0,True,False
1853,2020-02-01,7,2,2020,131856.31,86.90861,131856.31,86.90861,0.0,0.0,0.0,23.5,29.3,1.8,0.8,True,False
1854,2020-02-02,1,2,2020,97609.06,14.235636,95445.914,14.558266,2163.145,0.0,0.020833334,14.2,25.1,21.0,14.8,True,False
1855,2020-02-03,2,2,2020,105004.91,15.310772,103186.14,15.580642,1818.77,0.0,0.020833334,13.2,17.7,22.7,0.0,True,False
1856,2020-02-04,3,2,2020,107034.06,25.212093,100875.89,27.083382,6158.175,-5.441148919931637,0.0625,11.3,19.7,28.6,0.0,True,False
1857,2020-02-05,4,2,2020,108988.44,42.116875,108988.44,42.116875,0.0,0.0,0.0,10.8,20.1,27.1,0.0,True,False
1858,2020-02-06,5,2,2020,120569.46,42.766033,120569.46,42.766033,0.0,0.0,0.0,13.7,25.5,25.0,0.0,True,False
1859,2020-02-07,6,2,2020,120734.85,45.332424,120734.85,45.332424,0.0,0.0,0.0,16.5,23.2,18.4,0.0,True,False
1860,2020-02-08,7,2,2020,107864.445,28.570908,107864.445,28.570908,0.0,0.0,0.0,17.4,29.4,27.5,0.0,True,False
1861,2020-02-09,1,2,2020,103857.11,21.555492,97924.97,23.053205,5932.145,-3.1680250061318467,0.0625,19.6,28.2,19.9,0.0,True,False
1862,2020-02-10,2,2,2020,122975.46,50.809242,122975.46,50.809242,0.0,0.0,0.0,18.5,27.7,15.0,0.6,True,False
