,ts,year,month,day,hour,generation_solar,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,price_day_ahead,price_actual
27888,2018-03-08 16:00:00,2018,3,5,16,4102,0,4421,4018,4765,69.72,52.33
27889,2018-03-08 17:00:00,2018,3,5,17,3262,0,5010,3268,5085,70.51,57.91
27890,2018-03-08 18:00:00,2018,3,5,18,2127,0,5233,2363,5460,70.26,66.65
27891,2018-03-08 19:00:00,2018,3,5,19,1012,0,5072,1563,5525,70.35,67.48
27892,2018-03-08 20:00:00,2018,3,5,20,469,0,5050,645,5349,70.01,62.96
27893,2018-03-08 21:00:00,2018,3,5,21,362,0,5423,542,5345,66.98,59.12
27894,2018-03-08 22:00:00,2018,3,5,22,276,0,5599,471,5121,65.7,52.69
27895,2018-03-08 23:00:00,2018,3,6,23,35,0,4194,215,3439,70.47,51.61
27896,2018-03-09 00:00:00,2018,3,6,0,35,0,3993,190,3244,68.14,44.63
27897,2018-03-09 01:00:00,2018,3,6,1,34,0,3628,131,3102,65.1,44.18
27898,2018-03-09 02:00:00,2018,3,6,2,35,0,3606,116,2962,62.52,41.93
27899,2018-03-09 03:00:00,2018,3,6,3,34,0,3339,104,2882,61.69,38.96
27900,2018-03-09 04:00:00,2018,3,6,4,34,0,3441,82,2853,61.69,41.06
27901,2018-03-09 05:00:00,2018,3,6,5,34,0,3347,65,2821,68.14,46.84
27902,2018-03-09 06:00:00,2018,3,6,6,35,0,3142,66,2826,72.0,52.55
27903,2018-03-09 07:00:00,2018,3,6,7,245,0,3172,370,2834,73.55,57.56
27904,2018-03-09 08:00:00,2018,3,6,8,829,0,3083,1152,2791,73.91,57.48
27905,2018-03-09 09:00:00,2018,3,6,9,1459,0,2507,2018,2757,73.51,56.22
27906,2018-03-09 10:00:00,2018,3,6,10,2022,0,2302,2778,3017,73.6,55.59
27907,2018-03-09 11:00:00,2018,3,6,11,2445,0,2694,3354,3327,74.17,56.42
27908,2018-03-09 12:00:00,2018,3,6,12,2925,0,3052,3665,3684,74.17,53.12
27909,2018-03-09 13:00:00,2018,3,6,13,3349,0,3648,3838,3930,72.5,50.28
27910,2018-03-09 14:00:00,2018,3,6,14,3385,0,4270,3818,4277,72.19,50.48
27911,2018-03-09 15:00:00,2018,3,6,15,3206,0,5275,3647,4656,71.68,53.09
27912,2018-03-09 16:00:00,2018,3,6,16,3199,0,6030,3256,5042,71.07,55.64
27913,2018-03-09 17:00:00,2018,3,6,17,2798,0,7000,2576,5428,72.3,56.76
27914,2018-03-09 18:00:00,2018,3,6,18,1826,0,8026,1623,5854,72.99,61.39
27915,2018-03-09 19:00:00,2018,3,6,19,674,0,7921,740,5871,72.91,58.75
27916,2018-03-09 20:00:00,2018,3,6,20,313,0,7227,410,5765,72.19,54.01
27917,2018-03-09 21:00:00,2018,3,6,21,149,0,7072,329,5814,71.14,50.05
27918,2018-03-09 22:00:00,2018,3,6,22,76,0,7135,283,5657,69.02,47.29
27919,2018-03-09 23:00:00,2018,3,7,23,458,0,7234,293,7430,61.87,40.71
27920,2018-03-10 00:00:00,2018,3,7,0,340,0,7189,229,7214,58.79,39.59
27921,2018-03-10 01:00:00,2018,3,7,1,244,0,6956,148,6978,57.55,34.12
27922,2018-03-10 02:00:00,2018,3,7,2,182,0,6531,108,6700,57.0,33.62
27923,2018-03-10 03:00:00,2018,3,7,3,108,0,6195,66,6440,57.0,32.16
27924,2018-03-10 04:00:00,2018,3,7,4,109,0,5725,53,6178,57.0,32.91
27925,2018-03-10 05:00:00,2018,3,7,5,110,0,5440,56,6123,61.03,33.57
27926,2018-03-10 06:00:00,2018,3,7,6,55,0,5063,32,6060,77.0,33.83
27927,2018-03-10 07:00:00,2018,3,7,7,190,0,4867,235,5753,78.68,39.64
27928,2018-03-10 08:00:00,2018,3,7,8,1347,0,4143,1302,5299,79.73,43.87
27929,2018-03-10 09:00:00,2018,3,7,9,3380,0,3361,2896,4836,78.0,45.23
27930,2018-03-10 10:00:00,2018,3,7,10,4742,0,3160,4321,4497,76.89,44.82
27931,2018-03-10 11:00:00,2018,3,7,11,5104,0,3276,5027,4284,75.67,44.15
27932,2018-03-10 12:00:00,2018,3,7,12,5195,0,3380,5280,4085,75.85,42.85
27933,2018-03-10 13:00:00,2018,3,7,13,5192,0,3644,5296,4147,74.01,41.37
27934,2018-03-10 14:00:00,2018,3,7,14,5089,0,4167,5147,4298,73.78,39.1
27935,2018-03-10 15:00:00,2018,3,7,15,4814,0,4467,4804,4512,73.7,37.01
27936,2018-03-10 16:00:00,2018,3,7,16,4268,0,4684,4152,4765,74.14,37.59
27937,2018-03-10 17:00:00,2018,3,7,17,3205,0,4808,2958,5037,77.03,41.09
27938,2018-03-10 18:00:00,2018,3,7,18,1398,0,4771,1405,5298,80.0,47.3
27939,2018-03-10 19:00:00,2018,3,7,19,707,0,4976,684,5321,81.65,48.57
27940,2018-03-10 20:00:00,2018,3,7,20,621,0,4911,459,5293,78.27,44.8
27941,2018-03-10 21:00:00,2018,3,7,21,591,0,4713,418,5206,74.89,43.24
27942,2018-03-10 22:00:00,2018,3,7,22,569,0,4256,334,4910,71.1,37.69
27943,2018-03-10 23:00:00,2018,3,1,23,35,0,6007,13,5940,65.21,16.97
27944,2018-03-11 00:00:00,2018,3,1,0,18,0,6079,10,5755,56.27,16.61
27945,2018-03-11 01:00:00,2018,3,1,1,17,0,6064,11,5651,54.94,13.57
27946,2018-03-11 02:00:00,2018,3,1,2,16,0,6041,12,5579,52.12,13.44
27947,2018-03-11 03:00:00,2018,3,1,3,16,0,5838,8,5486,50.1,12.56
27948,2018-03-11 04:00:00,2018,3,1,4,16,0,5686,11,5377,52.61,12.36
27949,2018-03-11 05:00:00,2018,3,1,5,16,0,5590,13,5227,54.24,11.69
27950,2018-03-11 06:00:00,2018,3,1,6,22,0,5347,33,4838,57.0,11.88
27951,2018-03-11 07:00:00,2018,3,1,7,527,0,4671,532,4191,61.5,14.74
27952,2018-03-11 08:00:00,2018,3,1,8,1574,0,3749,1565,3515,65.03,15.93
27953,2018-03-11 09:00:00,2018,3,1,9,2423,0,3244,2651,2934,64.45,16.56
27954,2018-03-11 10:00:00,2018,3,1,10,3118,0,2721,3338,2396,66.58,15.23
27955,2018-03-11 11:00:00,2018,3,1,11,3465,0,2123,3890,1918,67.13,14.51
27956,2018-03-11 12:00:00,2018,3,1,12,3595,0,1688,3962,1597,67.21,15.82
27957,2018-03-11 13:00:00,2018,3,1,13,3517,0,1362,3890,1377,66.26,13.52
27958,2018-03-11 14:00:00,2018,3,1,14,3384,0,1021,3600,1234,63.08,13.99
27959,2018-03-11 15:00:00,2018,3,1,15,2935,0,845,2800,1131,62.18,13.5
27960,2018-03-11 16:00:00,2018,3,1,16,1488,0,723,1375,1059,70.0,13.89
27961,2018-03-11 17:00:00,2018,3,1,17,326,0,780,374,1029,75.0,13.96
27962,2018-03-11 18:00:00,2018,3,1,18,87,0,886,169,987,75.56,18.72
27963,2018-03-11 19:00:00,2018,3,1,19,46,0,1091,125,954,72.69,28.38
27964,2018-03-11 20:00:00,2018,3,1,20,6,0,1344,97,955,71.96,28.95
27965,2018-03-11 21:00:00,2018,3,1,21,6,0,1579,50,1058,69.36,27.15
27966,2018-03-11 22:00:00,2018,3,1,22,6,0,1575,48,1220,70.0,16.73
27967,2018-03-11 23:00:00,2018,3,2,23,19,0,9562,17,9186,49.62,33.19
27968,2018-03-12 00:00:00,2018,3,2,0,19,0,9599,10,8932,47.07,19.16
27969,2018-03-12 01:00:00,2018,3,2,1,18,0,9543,11,8652,45.67,14.89
27970,2018-03-12 02:00:00,2018,3,2,2,17,0,9339,12,8353,45.51,14.28
27971,2018-03-12 03:00:00,2018,3,2,3,17,0,8939,11,8083,45.67,15.17
27972,2018-03-12 04:00:00,2018,3,2,4,17,0,8358,11,7776,47.07,19.39
27973,2018-03-12 05:00:00,2018,3,2,5,17,0,8146,11,7476,54.34,34.27
27974,2018-03-12 06:00:00,2018,3,2,6,17,0,7469,10,7129,64.82,50.99
27975,2018-03-12 07:00:00,2018,3,2,7,83,0,6944,122,6777,64.98,56.26
27976,2018-03-12 08:00:00,2018,3,2,8,735,0,6461,856,6379,66.77,55.43
27977,2018-03-12 09:00:00,2018,3,2,9,1538,0,5693,1720,5825,67.18,53.31
27978,2018-03-12 10:00:00,2018,3,2,10,2239,0,5249,2328,5331,67.1,52.09
27979,2018-03-12 11:00:00,2018,3,2,11,2523,0,5179,2701,4990,66.76,52.9
27980,2018-03-12 12:00:00,2018,3,2,12,2456,0,5020,2779,4824,67.1,49.45
27981,2018-03-12 13:00:00,2018,3,2,13,2244,0,4964,2613,4608,65.0,47.08
27982,2018-03-12 14:00:00,2018,3,2,14,2057,0,4603,2178,4377,66.0,46.66
27983,2018-03-12 15:00:00,2018,3,2,15,1363,0,4012,1322,4283,67.2,47.69
27984,2018-03-12 16:00:00,2018,3,2,16,471,0,3972,429,4300,68.83,50.92
27985,2018-03-12 17:00:00,2018,3,2,17,111,0,3965,103,4362,70.15,59.52
27986,2018-03-12 18:00:00,2018,3,2,18,70,0,3736,37,4156,70.0,74.5
27987,2018-03-12 19:00:00,2018,3,2,19,47,0,3569,24,3842,70.01,80.62
27988,2018-03-12 20:00:00,2018,3,2,20,45,0,3254,16,3564,69.89,77.92
27989,2018-03-12 21:00:00,2018,3,2,21,36,0,2834,16,3325,68.4,63.53
27990,2018-03-12 22:00:00,2018,3,2,22,32,0,2640,16,3111,67.51,57.76
27991,2018-03-12 23:00:00,2018,3,3,23,99,0,6303,13,6496,44.44,52.89
27992,2018-03-13 00:00:00,2018,3,3,0,75,0,6176,10,6405,39.63,46.57
27993,2018-03-13 01:00:00,2018,3,3,1,41,0,5451,8,6323,34.21,42.09
27994,2018-03-13 02:00:00,2018,3,3,2,16,0,5091,6,6213,33.71,40.34
27995,2018-03-13 03:00:00,2018,3,3,3,16,0,5012,9,6129,33.61,40.4
27996,2018-03-13 04:00:00,2018,3,3,4,16,0,4724,8,6197,34.01,41.71
27997,2018-03-13 05:00:00,2018,3,3,5,17,0,4545,6,6281,41.06,48.59
27998,2018-03-13 06:00:00,2018,3,3,6,25,0,4818,34,6477,51.17,57.09
27999,2018-03-13 07:00:00,2018,3,3,7,207,0,5299,269,6662,54.02,64.1
28000,2018-03-13 08:00:00,2018,3,3,8,743,0,5747,761,6912,57.68,66.06
28001,2018-03-13 09:00:00,2018,3,3,9,1475,0,6603,1328,7389,57.9,66.29
28002,2018-03-13 10:00:00,2018,3,3,10,2152,0,7986,1833,7960,55.0,62.69
28003,2018-03-13 11:00:00,2018,3,3,11,2599,0,8402,2214,8546,52.56,60.76
28004,2018-03-13 12:00:00,2018,3,3,12,2777,0,8435,2450,8858,50.32,58.76
28005,2018-03-13 13:00:00,2018,3,3,13,2825,0,8511,2486,8997,48.47,56.81
28006,2018-03-13 14:00:00,2018,3,3,14,2361,0,8590,2222,8956,44.67,53.47
28007,2018-03-13 15:00:00,2018,3,3,15,1841,0,8710,1750,8496,46.48,55.57
28008,2018-03-13 16:00:00,2018,3,3,16,1183,0,7926,1069,7883,48.56,58.54
28009,2018-03-13 17:00:00,2018,3,3,17,375,0,6549,333,7265,55.24,66.12
28010,2018-03-13 18:00:00,2018,3,3,18,53,0,6236,57,7033,65.3,78.84
28011,2018-03-13 19:00:00,2018,3,3,19,36,0,6763,40,7160,66.15,78.3
28012,2018-03-13 20:00:00,2018,3,3,20,16,0,7505,12,7495,56.66,70.08
28013,2018-03-13 21:00:00,2018,3,3,21,17,0,7801,10,7894,50.43,60.07
28014,2018-03-13 22:00:00,2018,3,3,22,16,0,8470,9,8263,42.73,53.76
28015,2018-03-13 23:00:00,2018,3,4,23,16,0,8723,44,8570,40.23,49.61
28016,2018-03-14 00:00:00,2018,3,4,0,15,0,8951,23,8773,39.56,47.8
28017,2018-03-14 01:00:00,2018,3,4,1,15,0,8880,20,8860,37.02,43.92
28018,2018-03-14 02:00:00,2018,3,4,2,14,0,8916,12,8895,35.56,42.9
28019,2018-03-14 03:00:00,2018,3,4,3,15,0,8803,10,8902,34.01,42.67
28020,2018-03-14 04:00:00,2018,3,4,4,15,0,9012,11,9068,36.13,44.55
28021,2018-03-14 05:00:00,2018,3,4,5,15,0,9264,6,9167,37.91,46.47
28022,2018-03-14 06:00:00,2018,3,4,6,51,0,9891,35,9446,50.58,58.48
28023,2018-03-14 07:00:00,2018,3,4,7,355,0,10253,319,10027,52.03,61.66
28024,2018-03-14 08:00:00,2018,3,4,8,795,0,10349,757,10534,52.26,61.33
28025,2018-03-14 09:00:00,2018,3,4,9,1031,0,10333,1155,11285,50.58,59.58
28026,2018-03-14 10:00:00,2018,3,4,10,1188,0,10671,1436,12083,48.78,58.54
28027,2018-03-14 11:00:00,2018,3,4,11,1104,0,11953,1532,12755,44.02,54.45
28028,2018-03-14 12:00:00,2018,3,4,12,1098,0,13020,1541,13261,39.69,49.23
28029,2018-03-14 13:00:00,2018,3,4,13,1083,0,14066,1426,13687,36.72,45.74
28030,2018-03-14 14:00:00,2018,3,4,14,994,0,14465,1147,14019,31.31,40.51
28031,2018-03-14 15:00:00,2018,3,4,15,716,0,14635,753,14149,24.7,34.76
28032,2018-03-14 16:00:00,2018,3,4,16,358,0,14750,452,14197,20.1,32.82
28033,2018-03-14 17:00:00,2018,3,4,17,92,0,14704,167,14069,15.0,29.42
28034,2018-03-14 18:00:00,2018,3,4,18,31,0,14265,47,13995,37.61,50.95
28035,2018-03-14 19:00:00,2018,3,4,19,27,0,13306,22,13769,48.21,59.73
28036,2018-03-14 20:00:00,2018,3,4,20,17,0,12970,17,13482,41.11,50.89
28037,2018-03-14 21:00:00,2018,3,4,21,17,0,13090,18,13177,36.72,45.94
28038,2018-03-14 22:00:00,2018,3,4,22,17,0,13408,19,12848,21.2,30.59
28039,2018-03-14 23:00:00,2018,3,5,23,17,0,13406,6,12857,25.36,32.54
28040,2018-03-15 00:00:00,2018,3,5,0,22,0,13743,6,13122,12.4,20.14
28041,2018-03-15 01:00:00,2018,3,5,1,42,0,12877,6,13208,5.48,14.66
28042,2018-03-15 02:00:00,2018,3,5,2,44,0,12016,5,13199,5.48,13.54
28043,2018-03-15 03:00:00,2018,3,5,3,40,0,12358,5,13251,5.48,13.77
28044,2018-03-15 04:00:00,2018,3,5,4,17,0,12777,5,13258,8.55,17.37
28045,2018-03-15 05:00:00,2018,3,5,5,16,0,12992,6,13154,29.31,36.61
28046,2018-03-15 06:00:00,2018,3,5,6,36,0,12763,56,12858,37.07,44.88
28047,2018-03-15 07:00:00,2018,3,5,7,325,0,12039,404,12512,44.51,53.24
28048,2018-03-15 08:00:00,2018,3,5,8,1006,0,11217,1045,12150,46.25,54.28
28049,2018-03-15 09:00:00,2018,3,5,9,1631,0,11180,1714,12167,45.78,54.24
28050,2018-03-15 10:00:00,2018,3,5,10,2124,0,11916,2266,12225,44.44,53.77
28051,2018-03-15 11:00:00,2018,3,5,11,2501,0,12268,2663,12363,41.76,52.07
28052,2018-03-15 12:00:00,2018,3,5,12,2628,0,11786,2899,12257,39.7,49.05
28053,2018-03-15 13:00:00,2018,3,5,13,2842,0,11167,2838,12022,35.17,44.15
28054,2018-03-15 14:00:00,2018,3,5,14,2979,0,11090,2579,11748,34.01,42.05
28055,2018-03-15 15:00:00,2018,3,5,15,2305,0,11070,2086,11088,33.61,41.79
28056,2018-03-15 16:00:00,2018,3,5,16,1704,0,10530,1353,10347,36.05,45.72
28057,2018-03-15 17:00:00,2018,3,5,17,862,0,9989,506,9612,44.51,57.34
28058,2018-03-15 18:00:00,2018,3,5,18,232,0,9113,108,9310,53.69,66.3
28059,2018-03-15 19:00:00,2018,3,5,19,86,0,9280,50,9082,54.01,64.86
28060,2018-03-15 20:00:00,2018,3,5,20,19,0,9304,39,8955,47.75,57.4
28061,2018-03-15 21:00:00,2018,3,5,21,19,0,9161,41,9107,40.04,49.17
28062,2018-03-15 22:00:00,2018,3,5,22,18,0,8754,47,9273,34.01,42.73
28063,2018-03-15 23:00:00,2018,3,6,23,18,0,8908,16,9321,45.42,53.24
28064,2018-03-16 00:00:00,2018,3,6,0,17,0,8657,13,9256,37.17,45.47
28065,2018-03-16 01:00:00,2018,3,6,1,18,0,8199,10,9117,34.0,41.69
28066,2018-03-16 02:00:00,2018,3,6,2,18,0,7810,10,9064,30.55,39.09
28067,2018-03-16 03:00:00,2018,3,6,3,18,0,7827,7,8877,29.97,38.55
28068,2018-03-16 04:00:00,2018,3,6,4,18,0,7546,6,8748,35.55,43.79
28069,2018-03-16 05:00:00,2018,3,6,5,18,0,7211,6,8632,44.46,52.36
28070,2018-03-16 06:00:00,2018,3,6,6,70,0,6964,162,8633,50.54,57.24
28071,2018-03-16 07:00:00,2018,3,6,7,640,0,6540,733,8673,55.29,63.78
28072,2018-03-16 08:00:00,2018,3,6,8,1443,0,6621,1593,8749,55.99,64.7
28073,2018-03-16 09:00:00,2018,3,6,9,2239,0,7211,2461,8856,52.8,61.54
28074,2018-03-16 10:00:00,2018,3,6,10,3057,0,7661,3036,8952,51.17,61.07
28075,2018-03-16 11:00:00,2018,3,6,11,3366,0,8234,3419,9020,50.54,60.3
28076,2018-03-16 12:00:00,2018,3,6,12,3427,0,8777,3523,9338,50.18,58.3
28077,2018-03-16 13:00:00,2018,3,6,13,3425,0,9470,3421,9545,46.5,54.86
28078,2018-03-16 14:00:00,2018,3,6,14,3283,0,10267,3150,9829,44.3,52.35
28079,2018-03-16 15:00:00,2018,3,6,15,2965,0,10659,2670,9633,41.91,50.32
28080,2018-03-16 16:00:00,2018,3,6,16,2323,0,10332,1888,9682,42.89,51.53
28081,2018-03-16 17:00:00,2018,3,6,17,1145,0,9922,876,9523,45.44,55.33
28082,2018-03-16 18:00:00,2018,3,6,18,361,0,9036,176,9539,50.54,63.52
28083,2018-03-16 19:00:00,2018,3,6,19,159,0,9118,26,9696,50.13,62.27
28084,2018-03-16 20:00:00,2018,3,6,20,80,0,9836,29,9912,50.17,62.06
28085,2018-03-16 21:00:00,2018,3,6,21,66,0,9947,37,10115,49.89,58.1
28086,2018-03-16 22:00:00,2018,3,6,22,30,0,9979,35,10303,44.01,53.09
28087,2018-03-16 23:00:00,2018,3,7,23,18,0,9720,18,10256,41.71,50.05
28088,2018-03-17 00:00:00,2018,3,7,0,18,0,9934,14,10145,36.27,44.97
28089,2018-03-17 01:00:00,2018,3,7,1,18,0,10216,24,9889,35.0,42.59
28090,2018-03-17 02:00:00,2018,3,7,2,17,0,9993,17,9599,35.55,43.62
28091,2018-03-17 03:00:00,2018,3,7,3,17,0,9086,14,9345,36.37,44.44
28092,2018-03-17 04:00:00,2018,3,7,4,17,0,8489,14,9171,36.96,45.6
28093,2018-03-17 05:00:00,2018,3,7,5,17,0,8529,7,9016,37.89,45.0
28094,2018-03-17 06:00:00,2018,3,7,6,60,0,8393,55,8986,37.87,45.32
28095,2018-03-17 07:00:00,2018,3,7,7,460,0,7955,355,8984,40.8,48.28
28096,2018-03-17 08:00:00,2018,3,7,8,1015,0,8102,887,8960,49.0,55.35
28097,2018-03-17 09:00:00,2018,3,7,9,1116,0,8325,1342,8878,50.44,56.09
28098,2018-03-17 10:00:00,2018,3,7,10,1144,0,8258,1613,8788,50.44,56.37
28099,2018-03-17 11:00:00,2018,3,7,11,1347,0,8326,1739,8688,50.72,57.24
28100,2018-03-17 12:00:00,2018,3,7,12,1428,0,8862,1776,8896,50.27,56.4
28101,2018-03-17 13:00:00,2018,3,7,13,1414,0,9466,1731,9212,46.52,53.31
28102,2018-03-17 14:00:00,2018,3,7,14,1187,0,9979,1532,9378,43.09,50.09
28103,2018-03-17 15:00:00,2018,3,7,15,1007,0,10521,1191,8910,41.7,48.35
28104,2018-03-17 16:00:00,2018,3,7,16,818,0,10040,693,8293,42.78,49.6
28105,2018-03-17 17:00:00,2018,3,7,17,564,0,9216,215,7560,47.13,54.21
28106,2018-03-17 18:00:00,2018,3,7,18,221,0,8312,35,6978,52.5,63.57
28107,2018-03-17 19:00:00,2018,3,7,19,27,0,7586,18,6452,63.83,73.69
28108,2018-03-17 20:00:00,2018,3,7,20,18,0,6984,10,5980,57.4,67.93
28109,2018-03-17 21:00:00,2018,3,7,21,18,0,6460,7,5434,57.89,64.33
28110,2018-03-17 22:00:00,2018,3,7,22,18,0,6013,7,4991,52.53,59.28
28111,2018-03-17 23:00:00,2018,3,1,23,17,0,5862,10,6341,46.72,55.41
28112,2018-03-18 00:00:00,2018,3,1,0,17,0,5845,8,6319,43.97,53.16
28113,2018-03-18 01:00:00,2018,3,1,1,17,0,6037,8,6403,40.63,49.2
28114,2018-03-18 02:00:00,2018,3,1,2,17,0,6388,8,6537,38.75,48.17
28115,2018-03-18 03:00:00,2018,3,1,3,18,0,6944,20,6810,37.1,46.76
28116,2018-03-18 04:00:00,2018,3,1,4,18,0,7075,21,7115,37.89,47.25
28117,2018-03-18 05:00:00,2018,3,1,5,18,0,7126,12,7410,37.6,46.73
28118,2018-03-18 06:00:00,2018,3,1,6,63,0,7128,86,7671,36.29,45.66
28119,2018-03-18 07:00:00,2018,3,1,7,568,0,6956,656,7879,36.8,48.2
28120,2018-03-18 08:00:00,2018,3,1,8,1283,0,6829,1547,8089,37.9,46.77
28121,2018-03-18 09:00:00,2018,3,1,9,1930,0,7369,2345,8491,38.95,46.58
28122,2018-03-18 10:00:00,2018,3,1,10,2439,0,8121,2939,9025,40.11,46.62
28123,2018-03-18 11:00:00,2018,3,1,11,2664,0,8763,3218,9763,39.05,46.13
28124,2018-03-18 12:00:00,2018,3,1,12,2760,0,9156,3240,10235,39.05,45.39
28125,2018-03-18 13:00:00,2018,3,1,13,2829,0,9397,3148,10606,37.7,45.04
28126,2018-03-18 14:00:00,2018,3,1,14,2680,0,9722,2885,10787,33.33,41.33
28127,2018-03-18 15:00:00,2018,3,1,15,2287,0,10155,2447,10429,20.1,29.18
28128,2018-03-18 16:00:00,2018,3,1,16,1840,0,10158,1732,9817,28.13,36.4
28129,2018-03-18 17:00:00,2018,3,1,17,983,0,9088,764,9057,38.0,47.22
28130,2018-03-18 18:00:00,2018,3,1,18,316,0,8371,202,8509,44.44,53.73
28131,2018-03-18 19:00:00,2018,3,1,19,193,0,8139,78,8248,49.7,58.17
28132,2018-03-18 20:00:00,2018,3,1,20,70,0,8330,52,8221,50.5,58.79
28133,2018-03-18 21:00:00,2018,3,1,21,22,0,8481,57,8203,47.48,55.67
28134,2018-03-18 22:00:00,2018,3,1,22,19,0,8507,51,8188,44.99,52.83
28135,2018-03-18 23:00:00,2018,3,2,23,17,0,8483,13,8769,43.63,52.01
28136,2018-03-19 00:00:00,2018,3,2,0,18,0,8644,12,8950,40.8,49.5
28137,2018-03-19 01:00:00,2018,3,2,1,18,0,9067,11,9136,39.91,47.45
28138,2018-03-19 02:00:00,2018,3,2,2,17,0,9582,12,9272,37.7,45.76
28139,2018-03-19 03:00:00,2018,3,2,3,18,0,9828,11,9435,37.5,45.42
28140,2018-03-19 04:00:00,2018,3,2,4,18,0,9690,10,9646,39.81,48.52
28141,2018-03-19 05:00:00,2018,3,2,5,18,0,9660,18,9831,40.21,49.12
28142,2018-03-19 06:00:00,2018,3,2,6,71,0,9674,162,10126,54.1,61.13
28143,2018-03-19 07:00:00,2018,3,2,7,584,0,9799,640,10424,62.63,70.5
28144,2018-03-19 08:00:00,2018,3,2,8,1325,0,10722,1235,10895,60.0,67.62
28145,2018-03-19 09:00:00,2018,3,2,9,1695,0,11886,1693,11454,52.4,60.05
28146,2018-03-19 10:00:00,2018,3,2,10,1746,0,12850,1967,11921,50.27,57.97
28147,2018-03-19 11:00:00,2018,3,2,11,1754,0,12931,1961,12500,46.49,54.38
28148,2018-03-19 12:00:00,2018,3,2,12,1688,0,13780,1688,12771,44.99,53.12
28149,2018-03-19 13:00:00,2018,3,2,13,1486,0,14175,1443,12843,43.63,52.01
28150,2018-03-19 14:00:00,2018,3,2,14,1323,0,14314,1257,13109,41.79,50.22
28151,2018-03-19 15:00:00,2018,3,2,15,1361,0,14020,1055,13149,40.11,48.5
28152,2018-03-19 16:00:00,2018,3,2,16,1036,0,13601,756,13056,40.11,49.42
28153,2018-03-19 17:00:00,2018,3,2,17,635,0,13690,384,12824,42.01,51.87
28154,2018-03-19 18:00:00,2018,3,2,18,244,0,13895,116,12900,47.0,56.84
28155,2018-03-19 19:00:00,2018,3,2,19,121,0,13596,17,12899,54.02,62.65
28156,2018-03-19 20:00:00,2018,3,2,20,76,0,13557,10,12933,50.17,59.04
28157,2018-03-19 21:00:00,2018,3,2,21,50,0,13366,10,12824,44.44,52.44
28158,2018-03-19 22:00:00,2018,3,2,22,19,0,13211,7,12672,39.71,48.61
28159,2018-03-19 23:00:00,2018,3,3,23,19,0,13444,20,12832,35.0,41.89
28160,2018-03-20 00:00:00,2018,3,3,0,19,0,13363,16,12839,34.69,41.52
28161,2018-03-20 01:00:00,2018,3,3,1,20,0,12820,20,12694,33.59,39.44
28162,2018-03-20 02:00:00,2018,3,3,2,19,0,12711,20,12558,33.02,39.03
28163,2018-03-20 03:00:00,2018,3,3,3,19,0,12458,41,12632,31.38,37.69
28164,2018-03-20 04:00:00,2018,3,3,4,19,0,12230,50,12658,33.89,40.68
28165,2018-03-20 05:00:00,2018,3,3,5,19,0,12184,32,12659,35.0,43.17
28166,2018-03-20 06:00:00,2018,3,3,6,77,0,12628,244,12910,36.4,43.04
28167,2018-03-20 07:00:00,2018,3,3,7,777,0,12822,1108,13217,43.77,51.81
28168,2018-03-20 08:00:00,2018,3,3,8,2051,0,13115,2296,13436,44.01,51.6
28169,2018-03-20 09:00:00,2018,3,3,9,3540,0,13916,3379,14110,39.81,48.14
28170,2018-03-20 10:00:00,2018,3,3,10,3997,0,14426,4007,14642,36.4,44.82
28171,2018-03-20 11:00:00,2018,3,3,11,3701,0,14623,4250,15025,36.1,44.98
28172,2018-03-20 12:00:00,2018,3,3,12,3256,0,14864,4067,15092,36.1,44.79
28173,2018-03-20 13:00:00,2018,3,3,13,2951,0,14971,3785,15138,35.9,43.97
28174,2018-03-20 14:00:00,2018,3,3,14,2775,0,14711,3449,15210,36.1,45.0
28175,2018-03-20 15:00:00,2018,3,3,15,2670,0,14782,2981,15045,36.2,45.62
28176,2018-03-20 16:00:00,2018,3,3,16,2326,0,14420,2219,14755,36.3,45.32
28177,2018-03-20 17:00:00,2018,3,3,17,1600,0,14052,1216,14353,37.74,48.36
28178,2018-03-20 18:00:00,2018,3,3,18,655,0,13890,485,14336,47.01,57.73
28179,2018-03-20 19:00:00,2018,3,3,19,332,0,14081,211,14350,55.99,65.46
28180,2018-03-20 20:00:00,2018,3,3,20,305,0,13917,198,14289,50.25,59.76
28181,2018-03-20 21:00:00,2018,3,3,21,276,0,13751,245,14006,46.6,55.32
28182,2018-03-20 22:00:00,2018,3,3,22,176,0,13412,216,13603,39.1,47.47
28183,2018-03-20 23:00:00,2018,3,4,23,143,0,12696,66,12614,37.89,46.12
28184,2018-03-21 00:00:00,2018,3,4,0,65,0,12036,32,12365,37.89,45.74
28185,2018-03-21 01:00:00,2018,3,4,1,15,0,11885,26,12086,34.02,40.56
28186,2018-03-21 02:00:00,2018,3,4,2,15,0,11661,24,11805,33.89,40.68
28187,2018-03-21 03:00:00,2018,3,4,3,15,0,11696,22,11885,33.89,40.86
28188,2018-03-21 04:00:00,2018,3,4,4,15,0,12143,23,11973,34.02,41.41
28189,2018-03-21 05:00:00,2018,3,4,5,15,0,12097,24,12049,39.81,46.79
28190,2018-03-21 06:00:00,2018,3,4,6,117,0,11864,221,11963,45.89,52.55
28191,2018-03-21 07:00:00,2018,3,4,7,1109,0,11469,1238,11799,49.44,57.23
