,ts,generation_solar,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,price_day_ahead,price_actual
22484,2017-07-26 12:00:00,5065,0,2223,5118,2145,52.11,61.18
22485,2017-07-26 13:00:00,4933,0,2568,5020,2540,51.78,60.36
22486,2017-07-26 14:00:00,4756,0,2874,4713,2843,51.85,60.01
22487,2017-07-26 15:00:00,4443,0,3129,4301,3067,51.5,59.7
22488,2017-07-26 16:00:00,3908,0,3388,3739,3210,51.07,59.57
22489,2017-07-26 17:00:00,3125,0,3376,2873,3488,51.07,58.53
22490,2017-07-26 18:00:00,1971,0,3000,1746,3215,51.5,59.15
22491,2017-07-26 19:00:00,906,0,2567,987,2702,52.32,59.77
22492,2017-07-26 20:00:00,670,0,2401,692,2414,52.11,59.66
22493,2017-07-26 21:00:00,635,0,2227,596,2288,51.5,58.84
22494,2017-07-26 22:00:00,620,0,2189,562,2117,58.0,62.79
22495,2017-07-26 23:00:00,589,0,2213,542,2194,55.43,60.47
22496,2017-07-27 00:00:00,580,0,2051,549,2160,54.05,58.57
22497,2017-07-27 01:00:00,465,0,1854,524,1905,53.78,58.31
22498,2017-07-27 02:00:00,362,0,1735,480,1775,52.57,56.98
22499,2017-07-27 03:00:00,340,0,1808,375,1742,53.0,57.43
22500,2017-07-27 04:00:00,254,0,1811,261,1811,54.1,58.71
22501,2017-07-27 05:00:00,275,0,1838,314,1826,54.1,58.48
22502,2017-07-27 06:00:00,844,0,1549,959,1681,54.69,61.48
22503,2017-07-27 07:00:00,2166,0,1130,2574,1260,55.57,62.07
22504,2017-07-27 08:00:00,3770,0,933,4017,935,55.0,61.44
22505,2017-07-27 09:00:00,4583,0,998,4466,978,54.95,63.79
22506,2017-07-27 10:00:00,4937,0,1279,4831,1213,54.96,63.87
22507,2017-07-27 11:00:00,5141,0,1583,5113,1617,54.86,63.96
22508,2017-07-27 12:00:00,5155,0,1824,5144,1873,54.05,63.03
22509,2017-07-27 13:00:00,5086,0,2232,5041,2174,53.8,62.09
22510,2017-07-27 14:00:00,4889,0,2777,4810,2691,53.27,61.58
22511,2017-07-27 15:00:00,4514,0,3332,4440,3209,52.8,61.49
22512,2017-07-27 16:00:00,3984,0,3596,3908,3738,51.97,61.0
22513,2017-07-27 17:00:00,3135,0,3491,3040,3795,51.5,59.53
22514,2017-07-27 18:00:00,1858,0,3496,1856,3475,52.05,60.09
22515,2017-07-27 19:00:00,903,0,3887,1006,3639,53.19,61.39
22516,2017-07-27 20:00:00,688,0,4253,689,4249,52.61,60.2
22517,2017-07-27 21:00:00,635,0,4102,603,4265,51.35,59.49
22518,2017-07-27 22:00:00,565,0,3804,534,3816,48.5,53.91
22519,2017-07-27 23:00:00,529,0,3639,548,3587,45.16,50.76
22520,2017-07-28 00:00:00,473,0,3418,477,3387,44.53,49.67
22521,2017-07-28 01:00:00,451,0,3196,429,3147,45.0,49.77
22522,2017-07-28 02:00:00,387,0,2909,398,2933,45.04,49.75
22523,2017-07-28 03:00:00,243,0,2805,274,2721,45.02,49.55
22524,2017-07-28 04:00:00,142,0,2614,172,2694,47.2,51.91
22525,2017-07-28 05:00:00,199,0,2261,277,2307,50.49,54.9
22526,2017-07-28 06:00:00,740,0,1854,952,1902,52.99,59.57
22527,2017-07-28 07:00:00,2142,0,1349,2468,1431,54.91,61.35
22528,2017-07-28 08:00:00,4025,0,897,3873,1000,54.98,61.63
22529,2017-07-28 09:00:00,4714,0,628,4417,730,54.98,63.79
22530,2017-07-28 10:00:00,4994,0,580,4893,613,55.19,64.05
22531,2017-07-28 11:00:00,5158,0,855,5194,759,55.3,64.3
22532,2017-07-28 12:00:00,5225,0,1266,5253,1212,54.69,63.77
22533,2017-07-28 13:00:00,5159,0,1678,5139,1707,54.1,62.54
22534,2017-07-28 14:00:00,4938,0,2076,4899,2079,52.61,60.97
22535,2017-07-28 15:00:00,4582,0,2556,4538,2476,51.69,60.0
22536,2017-07-28 16:00:00,4056,0,3155,3974,3005,50.49,58.8
22537,2017-07-28 17:00:00,3307,0,3448,3059,3639,51.0,58.3
22538,2017-07-28 18:00:00,2095,0,3420,1853,3564,51.43,58.71
22539,2017-07-28 19:00:00,996,0,3642,934,3501,51.97,59.3
22540,2017-07-28 20:00:00,701,0,4226,655,4017,51.69,59.55
22541,2017-07-28 21:00:00,665,0,4412,603,4412,48.75,56.62
22542,2017-07-28 22:00:00,617,0,4327,575,4295,54.92,60.0
22543,2017-07-28 23:00:00,604,0,4115,568,4142,50.0,54.83
22544,2017-07-29 00:00:00,597,0,3653,545,3721,45.96,51.06
22545,2017-07-29 01:00:00,595,0,3322,529,3213,46.36,51.11
22546,2017-07-29 02:00:00,595,0,3125,542,3035,46.01,50.62
22547,2017-07-29 03:00:00,593,0,2940,513,2880,45.73,50.55
22548,2017-07-29 04:00:00,439,0,2837,428,2789,45.03,49.72
22549,2017-07-29 05:00:00,315,0,2796,419,2746,45.73,50.19
22550,2017-07-29 06:00:00,815,0,2733,1032,2764,51.62,56.86
22551,2017-07-29 07:00:00,2227,0,2394,2462,2564,53.9,59.22
22552,2017-07-29 08:00:00,3968,0,2323,3985,2329,53.55,59.01
22553,2017-07-29 09:00:00,4647,0,2650,4520,2512,53.8,59.65
22554,2017-07-29 10:00:00,4970,0,3641,4923,3245,52.59,58.57
22555,2017-07-29 11:00:00,5177,0,4649,5189,4393,53.27,59.43
22556,2017-07-29 12:00:00,5175,0,5330,5188,5319,51.61,57.84
22557,2017-07-29 13:00:00,5013,0,5897,5047,5836,48.13,53.93
22558,2017-07-29 14:00:00,4765,0,6182,4765,6290,44.1,50.14
22559,2017-07-29 15:00:00,4491,0,6219,4397,6383,43.05,49.22
22560,2017-07-29 16:00:00,3877,0,6266,3784,6330,43.4,49.95
22561,2017-07-29 17:00:00,2986,0,6337,2849,6452,45.06,51.51
22562,2017-07-29 18:00:00,1773,0,5840,1795,6122,48.0,54.23
22563,2017-07-29 19:00:00,862,0,5308,962,5347,50.64,57.38
22564,2017-07-29 20:00:00,686,0,4885,685,4891,53.8,60.35
22565,2017-07-29 21:00:00,667,0,4758,609,4576,51.07,57.84
22566,2017-07-29 22:00:00,634,0,4467,585,4465,51.1,56.06
22567,2017-07-29 23:00:00,612,0,3859,580,3966,48.22,53.04
22568,2017-07-30 00:00:00,569,0,3548,527,3500,45.76,50.59
22569,2017-07-30 01:00:00,490,0,3138,497,3204,45.0,50.15
22570,2017-07-30 02:00:00,372,0,2783,382,2828,44.96,50.66
22571,2017-07-30 03:00:00,335,0,2697,324,2664,43.4,49.5
22572,2017-07-30 04:00:00,276,0,2593,255,2555,43.16,48.96
22573,2017-07-30 05:00:00,205,0,2424,297,2543,41.58,47.37
22574,2017-07-30 06:00:00,717,0,1951,943,2149,41.72,48.01
22575,2017-07-30 07:00:00,1974,0,1280,2390,1501,41.72,48.13
22576,2017-07-30 08:00:00,3821,0,1180,3892,1131,41.72,48.13
22577,2017-07-30 09:00:00,4628,0,1388,4316,1324,43.16,49.92
22578,2017-07-30 10:00:00,4995,0,2154,4807,1943,43.4,50.15
22579,2017-07-30 11:00:00,5157,0,3217,5106,3038,43.4,50.18
22580,2017-07-30 12:00:00,5179,0,4350,5112,4202,41.72,48.77
22581,2017-07-30 13:00:00,5050,0,5210,4988,5179,40.7,47.21
22582,2017-07-30 14:00:00,4808,0,5927,4766,5700,40.28,46.57
22583,2017-07-30 15:00:00,4362,0,6164,4430,6111,40.26,46.46
22584,2017-07-30 16:00:00,3789,0,5918,3896,6065,41.14,48.09
22585,2017-07-30 17:00:00,3022,0,5621,3014,5822,41.58,48.87
22586,2017-07-30 18:00:00,1750,0,5159,1815,5400,45.4,52.32
22587,2017-07-30 19:00:00,857,0,4859,990,4924,53.55,60.37
22588,2017-07-30 20:00:00,680,0,4981,670,4957,56.35,63.2
22589,2017-07-30 21:00:00,645,0,5072,603,5031,55.19,61.68
22590,2017-07-30 22:00:00,624,0,5186,578,5013,47.41,53.18
22591,2017-07-30 23:00:00,587,0,5158,557,5152,41.49,47.31
22592,2017-07-31 00:00:00,551,0,4624,550,4744,40.3,45.62
22593,2017-07-31 01:00:00,460,0,4214,476,4243,40.3,45.89
22594,2017-07-31 02:00:00,400,0,3850,425,3962,40.3,45.83
22595,2017-07-31 03:00:00,308,0,3292,369,3519,40.3,46.08
22596,2017-07-31 04:00:00,200,0,2938,238,3011,41.8,47.52
22597,2017-07-31 05:00:00,183,0,3051,308,2960,48.4,53.51
22598,2017-07-31 06:00:00,673,0,2597,872,2852,50.2,57.03
22599,2017-07-31 07:00:00,1975,0,1835,2306,2055,53.0,59.37
22600,2017-07-31 08:00:00,3913,0,1657,3880,1670,53.27,59.72
22601,2017-07-31 09:00:00,4667,0,1949,4457,1851,53.4,62.38
22602,2017-07-31 10:00:00,5012,0,2590,4921,2502,54.58,63.71
22603,2017-07-31 11:00:00,5130,0,3211,5166,3292,54.19,63.31
22604,2017-07-31 12:00:00,5094,0,3676,5176,3872,52.59,61.62
22605,2017-07-31 13:00:00,4953,0,4228,5051,4261,51.26,59.41
22606,2017-07-31 14:00:00,4613,0,4617,4779,4798,50.71,58.61
22607,2017-07-31 15:00:00,4238,0,4984,4366,4905,50.0,57.92
22608,2017-07-31 16:00:00,3542,0,5291,3696,5262,47.26,55.52
22609,2017-07-31 17:00:00,2518,0,5699,2745,5532,45.97,53.64
22610,2017-07-31 18:00:00,1431,0,5858,1617,5770,48.0,55.49
22611,2017-07-31 19:00:00,816,0,5807,725,5828,50.1,57.61
22612,2017-07-31 20:00:00,726,0,5513,534,5590,50.44,57.95
22613,2017-07-31 21:00:00,692,0,5219,547,5211,46.95,55.17
22614,2017-07-31 22:00:00,52,0,3636,10,3660,69.2,56.11
22615,2017-07-31 23:00:00,51,0,3491,30,3549,61.07,51.97
22616,2017-08-01 00:00:00,51,0,3441,9,3414,55.47,48.9
22617,2017-08-01 01:00:00,50,0,3483,9,3439,50.22,47.87
22618,2017-08-01 02:00:00,45,0,3451,10,3475,47.99,48.15
22619,2017-08-01 03:00:00,38,0,3665,9,3591,48.0,49.64
22620,2017-08-01 04:00:00,36,0,3748,10,3746,47.89,52.65
22621,2017-08-01 05:00:00,51,0,3752,35,3748,50.13,52.74
22622,2017-08-01 06:00:00,65,0,3933,89,3906,51.3,56.2
22623,2017-08-01 07:00:00,630,0,3878,629,3936,54.0,59.75
22624,2017-08-01 08:00:00,1704,0,3699,1586,3797,58.07,60.69
22625,2017-08-01 09:00:00,2626,0,3616,2562,3628,61.28,61.37
22626,2017-08-01 10:00:00,3251,0,3790,3318,3686,67.1,62.53
22627,2017-08-01 11:00:00,3445,0,4193,3619,4055,64.6,62.82
22628,2017-08-01 12:00:00,3459,0,4769,3585,4588,58.23,63.48
22629,2017-08-01 13:00:00,3348,0,5266,3233,5122,53.0,60.7
22630,2017-08-01 14:00:00,2684,0,5542,2459,5610,54.08,59.92
22631,2017-08-01 15:00:00,1262,0,5754,1321,5878,60.95,59.41
22632,2017-08-01 16:00:00,274,0,6374,470,6324,70.51,57.25
22633,2017-08-01 17:00:00,78,0,6932,100,6805,75.52,56.57
22634,2017-08-01 18:00:00,67,0,7379,44,7161,73.2,56.47
22635,2017-08-01 19:00:00,45,0,7651,21,7560,70.69,58.37
22636,2017-08-01 20:00:00,47,0,7399,14,7471,71.21,57.49
22637,2017-08-01 21:00:00,47,0,7329,14,7318,65.88,55.86
22638,2017-08-01 22:00:00,28,0,11689,9,11825,47.63,57.48
22639,2017-08-01 23:00:00,27,0,11584,10,11541,42.34,55.97
22640,2017-08-02 00:00:00,26,0,11891,9,11661,39.74,54.78
22641,2017-08-02 01:00:00,26,0,11805,10,11881,36.7,52.64
22642,2017-08-02 02:00:00,27,0,11403,11,11526,36.01,50.76
22643,2017-08-02 03:00:00,27,0,11357,11,11267,38.93,52.36
22644,2017-08-02 04:00:00,28,0,11511,9,11500,45.3,54.88
22645,2017-08-02 05:00:00,28,0,11510,16,11461,55.1,55.39
22646,2017-08-02 06:00:00,161,0,11061,224,11175,61.97,58.74
22647,2017-08-02 07:00:00,1328,0,10487,1186,10649,62.57,58.74
22648,2017-08-02 08:00:00,2562,0,10244,2484,10207,62.49,58.31
22649,2017-08-02 09:00:00,3667,0,10317,3661,10253,60.38,59.39
22650,2017-08-02 10:00:00,4324,0,10234,4425,10447,59.66,60.55
22651,2017-08-02 11:00:00,4408,0,10085,4438,10420,59.66,60.23
22652,2017-08-02 12:00:00,4296,0,10030,4302,10001,55.0,58.62
22653,2017-08-02 13:00:00,4108,0,9761,4009,9797,53.62,57.82
22654,2017-08-02 14:00:00,3658,0,9461,3436,9488,56.45,57.27
22655,2017-08-02 15:00:00,2637,0,8941,2338,9063,60.69,57.08
22656,2017-08-02 16:00:00,940,0,8275,953,8352,65.0,57.49
22657,2017-08-02 17:00:00,345,0,8454,331,8124,71.62,56.98
22658,2017-08-02 18:00:00,291,0,8290,203,8270,72.6,58.01
22659,2017-08-02 19:00:00,179,0,8133,115,8151,65.5,60.06
22660,2017-08-02 20:00:00,111,0,7840,89,7951,61.59,58.17
22661,2017-08-02 21:00:00,88,0,7346,85,7483,59.69,56.13
22662,2017-08-02 22:00:00,53,0,6045,38,6255,47.47,58.04
22663,2017-08-02 23:00:00,45,0,5821,19,5692,43.69,54.59
22664,2017-08-03 00:00:00,20,0,5905,3,5682,40.61,51.37
22665,2017-08-03 01:00:00,20,0,5566,5,5738,40.61,48.33
22666,2017-08-03 02:00:00,19,0,5236,1,5252,40.04,47.53
22667,2017-08-03 03:00:00,20,0,5162,1,5066,43.0,49.81
22668,2017-08-03 04:00:00,19,0,5062,1,5067,47.47,52.33
22669,2017-08-03 05:00:00,43,0,4844,84,4817,50.02,54.79
22670,2017-08-03 06:00:00,657,0,4365,699,4411,51.58,58.88
22671,2017-08-03 07:00:00,1984,0,3537,1778,3742,52.34,59.4
22672,2017-08-03 08:00:00,3625,0,2777,3055,2994,52.29,59.72
22673,2017-08-03 09:00:00,4327,0,2479,4014,2468,51.58,61.37
22674,2017-08-03 10:00:00,4680,0,2355,4620,2299,51.69,62.09
22675,2017-08-03 11:00:00,4699,0,2423,4761,2306,50.5,62.78
22676,2017-08-03 12:00:00,4614,0,2353,4732,2352,50.0,61.04
22677,2017-08-03 13:00:00,4313,0,2143,4519,2244,49.69,59.76
22678,2017-08-03 14:00:00,3843,0,1934,4033,2018,49.51,59.41
22679,2017-08-03 15:00:00,3049,0,1713,3032,1818,50.23,59.48
22680,2017-08-03 16:00:00,1634,0,1745,1520,1687,51.58,59.05
22681,2017-08-03 17:00:00,589,0,1981,657,1868,55.98,58.09
22682,2017-08-03 18:00:00,400,0,2141,452,2128,55.49,59.18
22683,2017-08-03 19:00:00,354,0,2172,290,2233,55.0,60.18
22684,2017-08-03 20:00:00,278,0,2316,213,2283,51.97,59.96
22685,2017-08-03 21:00:00,189,0,2608,195,2518,51.09,57.35
22686,2017-08-03 22:00:00,560,0,3705,579,3761,51.09,55.76
22687,2017-08-03 23:00:00,551,0,3746,562,3752,49.69,53.37
22688,2017-08-04 00:00:00,548,0,3758,545,3748,48.69,50.77
22689,2017-08-04 01:00:00,547,0,3678,536,3725,47.12,48.64
22690,2017-08-04 02:00:00,531,0,3398,520,3540,45.87,47.7
22691,2017-08-04 03:00:00,449,0,3264,369,3329,45.51,47.8
22692,2017-08-04 04:00:00,258,0,3201,240,3197,46.02,51.55
22693,2017-08-04 05:00:00,129,0,3145,143,3205,48.34,53.75
22694,2017-08-04 06:00:00,466,0,3096,809,3094,49.51,55.57
22695,2017-08-04 07:00:00,1935,0,2788,1921,2890,50.12,58.56
22696,2017-08-04 08:00:00,4250,0,2577,4014,2640,49.69,59.33
22697,2017-08-04 09:00:00,5176,0,2647,4937,2597,48.69,61.8
22698,2017-08-04 10:00:00,5529,0,2834,5522,2806,48.01,62.38
22699,2017-08-04 11:00:00,5676,0,3077,5700,3038,48.01,63.09
22700,2017-08-04 12:00:00,5670,0,3224,5686,3239,47.01,61.51
22701,2017-08-04 13:00:00,5553,0,3225,5559,3302,43.99,60.44
22702,2017-08-04 14:00:00,5306,0,3238,5352,3251,43.88,59.84
22703,2017-08-04 15:00:00,4875,0,3454,4993,3339,43.5,59.26
22704,2017-08-04 16:00:00,4169,0,3816,4171,3699,43.97,58.58
22705,2017-08-04 17:00:00,2921,0,4026,2713,4021,47.83,57.3
22706,2017-08-04 18:00:00,1239,0,4340,1261,4194,49.87,57.74
22707,2017-08-04 19:00:00,681,0,4975,704,4708,53.12,59.56
22708,2017-08-04 20:00:00,618,0,4945,627,5177,51.01,58.04
22709,2017-08-04 21:00:00,612,0,4736,616,4825,50.07,53.9
22710,2017-08-04 22:00:00,680,0,5803,629,5843,48.72,56.83
22711,2017-08-04 23:00:00,683,0,5657,619,5749,39.69,54.94
22712,2017-08-05 00:00:00,679,0,5518,610,5531,38.0,57.23
22713,2017-08-05 01:00:00,678,0,5264,608,5250,37.92,57.08
22714,2017-08-05 02:00:00,677,0,4857,632,4948,37.92,54.77
22715,2017-08-05 03:00:00,672,0,4442,629,4533,38.69,51.75
22716,2017-08-05 04:00:00,487,0,4129,465,4129,43.34,50.41
22717,2017-08-05 05:00:00,456,0,3787,453,3803,49.89,49.79
22718,2017-08-05 06:00:00,1174,0,3213,1076,3361,51.22,49.3
22719,2017-08-05 07:00:00,3188,0,2756,2868,2724,51.89,51.45
22720,2017-08-05 08:00:00,4576,0,2636,4277,2420,51.89,51.72
22721,2017-08-05 09:00:00,5065,0,2558,4940,2497,51.89,53.5
22722,2017-08-05 10:00:00,5324,0,2618,5298,2570,52.15,55.27
22723,2017-08-05 11:00:00,5386,0,2577,5466,2594,51.93,57.04
22724,2017-08-05 12:00:00,5408,0,2545,5392,2567,51.8,58.07
22725,2017-08-05 13:00:00,5329,0,2695,5275,2629,51.19,53.36
22726,2017-08-05 14:00:00,5068,0,2911,4993,2848,51.04,49.68
22727,2017-08-05 15:00:00,4625,0,3100,4599,3122,51.04,48.26
22728,2017-08-05 16:00:00,3931,0,3464,3927,3378,50.09,49.56
22729,2017-08-05 17:00:00,2762,0,3706,2875,3738,50.54,49.61
22730,2017-08-05 18:00:00,1379,0,3851,1616,3847,52.71,50.02
22731,2017-08-05 19:00:00,753,0,4416,904,4101,56.42,54.49
22732,2017-08-05 20:00:00,671,0,4709,594,4697,54.53,54.21
22733,2017-08-05 21:00:00,668,0,4747,563,4760,51.89,50.36
22734,2017-08-05 22:00:00,729,0,4354,681,4459,50.52,48.72
22735,2017-08-05 23:00:00,726,0,4382,677,4333,45.7,47.36
22736,2017-08-06 00:00:00,723,0,4741,672,4561,44.01,42.78
22737,2017-08-06 01:00:00,721,0,4865,664,4837,42.2,40.27
22738,2017-08-06 02:00:00,719,0,4708,661,4790,41.24,38.02
22739,2017-08-06 03:00:00,711,0,4518,635,4548,42.5,37.03
22740,2017-08-06 04:00:00,558,0,4377,530,4385,45.7,36.87
22741,2017-08-06 05:00:00,506,0,4414,608,4414,50.13,36.51
22742,2017-08-06 06:00:00,1268,0,4030,1543,4192,51.28,39.71
22743,2017-08-06 07:00:00,3265,0,3857,3404,3848,51.28,42.23
22744,2017-08-06 08:00:00,4393,0,3915,4318,3890,50.99,42.43
22745,2017-08-06 09:00:00,4912,0,3973,4854,4010,50.19,44.7
22746,2017-08-06 10:00:00,5122,0,4351,5070,4233,50.86,46.54
22747,2017-08-06 11:00:00,5091,0,4933,5185,4839,50.01,51.43
22748,2017-08-06 12:00:00,4939,0,5600,5136,5482,48.26,58.15
22749,2017-08-06 13:00:00,4589,0,5878,4929,5986,46.95,57.75
22750,2017-08-06 14:00:00,4101,0,6291,4552,6147,47.01,56.5
22751,2017-08-06 15:00:00,3386,0,6781,3881,6491,48.26,55.54
22752,2017-08-06 16:00:00,2682,0,7033,3045,6857,48.26,53.92
22753,2017-08-06 17:00:00,1755,0,7440,2070,7227,49.02,55.46
22754,2017-08-06 18:00:00,1036,0,6953,1211,7004,50.99,59.27
22755,2017-08-06 19:00:00,724,0,6161,717,6341,51.49,62.66
22756,2017-08-06 20:00:00,637,0,5670,551,5844,51.04,64.11
22757,2017-08-06 21:00:00,556,0,4849,527,5298,46.95,62.52
22758,2017-08-06 22:00:00,324,0,4691,316,4722,45.0,57.01
22759,2017-08-06 23:00:00,220,0,3925,289,4315,45.0,50.12
22760,2017-08-07 00:00:00,192,0,3510,228,3545,42.38,47.08
22761,2017-08-07 01:00:00,192,0,3380,185,3370,42.38,46.41
22762,2017-08-07 02:00:00,193,0,3224,181,3208,41.11,46.35
22763,2017-08-07 03:00:00,190,0,3296,152,3187,41.04,46.82
22764,2017-08-07 04:00:00,177,0,3606,167,3448,41.0,50.33
22765,2017-08-07 05:00:00,191,0,3946,338,3760,40.3,56.34
22766,2017-08-07 06:00:00,639,0,3752,876,3836,45.4,59.51
22767,2017-08-07 07:00:00,1589,0,3600,2076,3514,52.15,60.18
22768,2017-08-07 08:00:00,2642,0,3698,3064,3565,53.81,59.93
22769,2017-08-07 09:00:00,3401,0,3455,3477,3563,53.89,61.12
22770,2017-08-07 10:00:00,3939,0,3553,3794,3507,54.52,61.02
22771,2017-08-07 11:00:00,4246,0,3733,3997,3708,54.81,60.44
22772,2017-08-07 12:00:00,4365,0,4218,4050,4057,53.93,58.6
22773,2017-08-07 13:00:00,4513,0,4717,3929,4456,50.1,56.75
22774,2017-08-07 14:00:00,4185,0,5589,3895,5315,45.99,54.88
22775,2017-08-07 15:00:00,3580,0,5106,3580,5506,45.5,52.56
22776,2017-08-07 16:00:00,3104,0,4376,3067,4560,46.84,51.9
22777,2017-08-07 17:00:00,2621,0,4248,2292,4317,48.01,53.68
22778,2017-08-07 18:00:00,1809,0,4079,1388,4186,52.71,53.35
22779,2017-08-07 19:00:00,847,0,3919,827,3938,54.81,59.08
22780,2017-08-07 20:00:00,595,0,3505,593,3638,54.89,57.7
22781,2017-08-07 21:00:00,573,0,3183,490,3287,53.02,53.01
22782,2017-08-07 22:00:00,406,0,7743,430,7564,44.01,49.82
22783,2017-08-07 23:00:00,337,0,7607,410,7597,40.56,47.15
22784,2017-08-08 00:00:00,300,0,7571,312,7467,39.42,45.55
22785,2017-08-08 01:00:00,202,0,7339,185,7491,39.42,45.36
22786,2017-08-08 02:00:00,170,0,6999,142,7031,39.42,44.99
22787,2017-08-08 03:00:00,169,0,6958,114,6955,39.61,45.25
22788,2017-08-08 04:00:00,169,0,6840,59,6827,40.56,46.43
22789,2017-08-08 05:00:00,198,0,6448,179,6578,41.01,46.66
22790,2017-08-08 06:00:00,669,0,5857,758,6034,44.01,50.66
22791,2017-08-08 07:00:00,2091,0,5469,2186,5531,47.7,54.02
22792,2017-08-08 08:00:00,3798,0,5438,3674,5401,45.88,52.48
22793,2017-08-08 09:00:00,4364,0,5511,4419,5446,47.16,54.31
22794,2017-08-08 10:00:00,4772,0,5657,4962,5550,49.7,56.42
22795,2017-08-08 11:00:00,4993,0,5993,5240,5865,50.5,57.38
22796,2017-08-08 12:00:00,5045,0,6260,5240,6216,50.1,57.15
22797,2017-08-08 13:00:00,5046,0,6377,5051,6273,48.4,54.88
22798,2017-08-08 14:00:00,4909,0,6589,4821,6505,50.68,56.63
22799,2017-08-08 15:00:00,4595,0,6617,4400,6646,50.5,56.32
22800,2017-08-08 16:00:00,4057,0,6521,3837,6652,50.68,57.16
22801,2017-08-08 17:00:00,3292,0,6274,2941,6283,50.1,56.72
22802,2017-08-08 18:00:00,1974,0,5624,1741,5885,50.95,57.38
22803,2017-08-08 19:00:00,1011,0,5068,887,5252,55.47,61.89
22804,2017-08-08 20:00:00,792,0,4963,670,5107,51.89,58.35
22805,2017-08-08 21:00:00,773,0,4965,628,4947,50.03,56.53
22806,2017-08-08 22:00:00,275,0,3724,324,3826,50.79,54.65
22807,2017-08-08 23:00:00,121,0,3430,273,3462,49.63,52.23
22808,2017-08-09 00:00:00,70,0,3182,167,3237,47.51,48.86
22809,2017-08-09 01:00:00,67,0,2894,110,2954,46.9,46.85
22810,2017-08-09 02:00:00,66,0,2612,28,2708,46.73,46.01
22811,2017-08-09 03:00:00,66,0,2442,5,2426,48.9,46.23
22812,2017-08-09 04:00:00,66,0,2272,2,2282,50.9,50.29
22813,2017-08-09 05:00:00,76,0,1924,64,2020,52.27,53.22
22814,2017-08-09 06:00:00,285,0,1674,376,1717,52.5,56.2
22815,2017-08-09 07:00:00,1106,0,1243,1410,1362,53.96,57.72
22816,2017-08-09 08:00:00,2594,0,813,3119,970,53.29,56.06
22817,2017-08-09 09:00:00,4156,0,699,4264,712,53.29,56.64
22818,2017-08-09 10:00:00,4837,0,811,4769,798,53.01,57.51
22819,2017-08-09 11:00:00,5116,0,1025,5181,1022,52.94,57.72
22820,2017-08-09 12:00:00,5156,0,1384,5165,1363,52.0,56.93
22821,2017-08-09 13:00:00,5094,0,2051,4998,1894,50.95,53.85
22822,2017-08-09 14:00:00,4877,0,2717,4670,2583,50.57,52.44
22823,2017-08-09 15:00:00,4414,0,3564,4193,3304,49.88,49.87
22824,2017-08-09 16:00:00,3589,0,4243,3366,4137,49.6,48.46
22825,2017-08-09 17:00:00,2156,0,4486,2156,4690,49.63,49.12
22826,2017-08-09 18:00:00,983,0,4468,1074,4605,51.68,50.15
22827,2017-08-09 19:00:00,672,0,4880,607,4712,52.1,55.42
22828,2017-08-09 20:00:00,648,0,4974,564,5064,50.34,53.15
22829,2017-08-09 21:00:00,554,0,4850,555,4945,45.97,49.76
22830,2017-08-09 22:00:00,278,0,4020,235,4071,57.51,45.96
22831,2017-08-09 23:00:00,240,0,3771,197,3811,53.0,43.79
22832,2017-08-10 00:00:00,148,0,3587,116,3603,49.51,41.33
22833,2017-08-10 01:00:00,63,0,3388,57,3409,48.59,41.69
22834,2017-08-10 02:00:00,63,0,3207,34,3201,48.06,42.19
22835,2017-08-10 03:00:00,62,0,3097,25,3013,48.59,43.72
22836,2017-08-10 04:00:00,62,0,3095,20,3034,49.48,45.94
22837,2017-08-10 05:00:00,63,0,3191,22,3147,48.59,48.26
22838,2017-08-10 06:00:00,127,0,3051,200,3095,48.59,52.28
22839,2017-08-10 07:00:00,1081,0,2730,1013,2863,52.01,54.02
22840,2017-08-10 08:00:00,2573,0,2243,2591,2369,56.87,52.47
22841,2017-08-10 09:00:00,4211,0,1956,4175,1985,55.04,53.27
22842,2017-08-10 10:00:00,4704,0,1764,4585,1818,56.86,55.54
22843,2017-08-10 11:00:00,4851,0,1612,5018,1697,57.81,56.42
22844,2017-08-10 12:00:00,4847,0,1536,5014,1580,58.47,57.64
22845,2017-08-10 13:00:00,4759,0,1754,4712,1714,51.56,56.85
22846,2017-08-10 14:00:00,4501,0,1977,4377,1961,48.59,56.73
22847,2017-08-10 15:00:00,3991,0,2306,3772,2268,47.57,56.64
22848,2017-08-10 16:00:00,2856,0,2506,2637,2623,49.2,55.91
22849,2017-08-10 17:00:00,1198,0,2778,1310,2699,58.14,55.68
22850,2017-08-10 18:00:00,592,0,3183,650,3119,63.76,55.73
22851,2017-08-10 19:00:00,423,0,3523,409,3453,64.64,58.47
22852,2017-08-10 20:00:00,313,0,3562,342,3608,62.46,57.63
22853,2017-08-10 21:00:00,258,0,3576,272,3612,60.53,56.02
22854,2017-08-10 22:00:00,87,0,7552,11,7585,54.88,47.07
22855,2017-08-10 23:00:00,44,0,7312,19,7349,51.03,43.74
22856,2017-08-11 00:00:00,44,0,7163,12,7251,48.6,42.17
22857,2017-08-11 01:00:00,44,0,6634,12,6904,47.95,41.93
22858,2017-08-11 02:00:00,43,0,6459,11,6443,47.81,40.62
22859,2017-08-11 03:00:00,43,0,6273,11,6335,49.59,40.99
22860,2017-08-11 04:00:00,43,0,6191,12,6119,55.0,45.45
